month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,charitable_percent_covered
09,2020,Westwood,30,10,0,20,180.77,348.21,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,1,2899313.3265722706,9654713.37748566,980837.594090672,0.10159158078974559,143081.90269427528,0.04935027248794619,1.0030336756329163,19009.343833333332,0.006556498623005757,0,0,0,0,0.006556498623005757
09,2020,Winton Hills,30,10,0,20,180.77,348.21,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,1,558360,1859338.8,512216.91,0.27548336537698237,43966,0.07874131384769682,0.9660915981390238,124566.55516666667,0.22309362269264751,0,0,0,0,0.22309362269264751
09,2021,Avondale,30,10,0,20,223.22,426.02,13427,5961,3578,1817,782,3.46,0.33601744673712464,0.6900129406964892,2.12906523468576,1,1208430,4181167.8,853318.0599999999,0.20408605940187333,67574,0.055918836837880556,0.9500178369362431,0,0,0,0,0,0,0
09,2021,Bond Hill,30,10,0,20,223.22,426.02,7640,3312,1924,1160,158,3.46,0.125,0.882699554212813,2.2800669082799,1,687600,2379096,176372.28,0.07413415852071543,34268,0.04983711460151251,1.0066708273350409,0,0,0,0,0,0,0
09,2021,California,30,10,0,20,223.22,426.02,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.46,0,0.9763300907662932,2.77,0.13,83779.11806543387,289875.7485064012,0,0,563.1089615931721,0.006721352224707928,0.9830514429910011,0,0,0,0,0,0,0
09,2021,Camp Washington,30,10,0,20,223.22,426.02,1190,461,124,39,34,3.46,0.21691973969631237,0.9047222858116005,1.87,1,107100,370566,42602,0.11496467565831728,1898,0.017721755368814193,1.037408716838732,0,0,0,0,0,0,0
09,2021,Carthage,30,10,0,20,223.22,426.02,2889,1107,899,566,206,3.46,0.27461607949412825,0.8385168927146451,2.6,1,260010,899634.6,129510.07999999997,0.143958536054527,20072,0.07719703088342757,1.0596724596525997,0,0,0,0,0,0,0
09,2021,Clifton,30,10,0,20,223.22,426.02,8544,4182,1386,828,171,3.46,0.05547584887613582,0.8762979053209867,2.043306828811974,0.4,768960,2660601.6,98836.64,0.03714822993416226,10389.6,0.01351123595505618,0.9269573712102052,0,0,0,0,0,0,0
09,2021,College Hill,30,10,0,20,223.22,426.02,17085,7353,3947,2269,700,3.46,0.1587107303141575,0.8208543188269978,2.2967481558251537,1,1537650,5320269,497165.3400000001,0.09344740651271582,77194,0.05020258186193217,0.9645043072016458,0,0,0,0,0,0,0
09,2021,Columbia Tusculum,30,10,0,20,223.22,426.02,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.46,0.03523489932885906,0.9699180758138224,2.08,0.13,139140.0950620544,481424.72891470825,11148.17955637708,0.02315664087615273,529.2872933720624,0.0038039882978088252,0.996878704987784,0,0,0,0,0,0,0
09,2021,Corryville,30,10,0,20,223.22,426.02,4438,1936,161,85,5,3.46,0.04855371900826446,0.7240638229203006,2.2536445783132533,1,399420,1381993.2,40045.88,0.028976900899367667,2340,0.005858494817485353,0.7588992186371536,0,0,0,0,0,0,0
09,2021,CUF,30,10,0,20,223.22,426.02,17351,5533,603,326,155,3.46,0.0536779324055666,0.7901892709953955,2.2912183339224694,1,1561590,5403101.4,126527.93999999999,0.023417650462750888,12506,0.008008504152818601,0.821615425610965,0,0,0,0,0,0,0
09,2021,Downtown,30,10,0,20,223.22,426.02,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.46,0.10842091201115778,0.923934801976844,1.4455950220378533,1,414749.1117690599,1435031.9267209473,139480.08321243522,0.09719650177480557,890.4663212435233,0.0021469999476197836,1.0232783036992694,0,0,0,0,0,0,0
09,2021,East End,30,10,0,20,223.22,426.02,1497,707,222,117,41,3.46,0.11173974540311174,0.9664728573095631,2.09,1,134730,466165.8,33655.58,0.07219658756605483,4108,0.030490610851332294,1.0691600557269503,0,0,0,0,0,0,0
09,2021,East Price Hill,30,10,0,20,223.22,426.02,15139,6027,4271,2175,643,3.46,0.2969968475194956,0.771195605918414,2.4806578567302138,1,1362510,4714284.6,762575.8,0.16175854126414008,73268,0.053774284225436876,0.9867284314079908,0,0,0,0,0,0,0
09,2021,East Walnut Hills,30,10,0,20,223.22,426.02,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.46,0.026929441421263165,0.9508638895764866,1.542606914212548,1,344777.5064267352,1192930.1722365038,28230.943586118254,0.02366521045669498,3931.96529562982,0.01140435562743232,0.985933455660614,0,0,0,0,0,0,0
09,2021,East Westwood,30,10,0,20,223.22,426.02,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.46,0.3735759991084419,0.7390649434207283,2.2243028365960846,1,220921.790407655,764389.3948104864,174809.63649346557,0.22869186527215726,16171.252776827789,0.07319899384749622,1.0409558025403818,0,0,0,0,0,0,0
09,2021,English Woods,30,10,0,20,223.22,426.02,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.46,0.22156862745098044,0.7417385100679993,2.07,1,43942.854415274465,152042.27627684965,21783.7548830549,0.14327432748632,2353.0310262529833,0.0535475234270415,0.9385603609813608,0,0,0,0,0,0,0
09,2021,Evanston,30,10,0,20,223.22,426.02,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.46,0.14073520983405616,0.8731491512205934,2.1817024576473396,0.36,780506.753475975,2700553.3670268734,208093.95568420837,0.07705604274478965,10845.73474513685,0.013895760282451796,0.9641009542478348,0,0,0,0,0,0,0
09,2021,Hartwell,30,10,0,20,223.22,426.02,5084,2421,960,407,270,3.46,0.09045848822800495,0.9303328018872637,2.03,1,457560,1583157.6,93298.37999999999,0.058931833444756214,17602,0.03846927178949209,1.027733907121512,0,0,0,0,0,0,0
09,2021,Hyde Park,30,10,0,20,223.22,426.02,14090,6696,2678,1434,361,3.46,0.0091099163679808845,0.9531830003473605,2.0931735761041304,0.65,1268100,4387626,25987.22,0.005922843013511179,30335.5,0.02392200930525984,0.9830278526661316,0,0,0,0,0,0,0
09,2021,Kennedy Heights,30,10,0,20,223.22,426.02,5042,2478,890,418,40,3.46,0.0867635189669088,0.8689404719033755,2.02,1,453780,1570078.8,91594.3,0.05833739045454279,11908,0.02624179117634096,0.9535196535342593,0,0,0,0,0,0,0
09,2021,Linwood,30,10,0,20,223.22,426.02,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.46,0.03523489932885906,0.9699180758138223,2.08,1,60768.75099022973,210259.87842619486,4868.912495378927,0.023156640876152726,1778.1816741484026,0.02926144844468327,1.0223361651346583,0,0,0,0,0,0,0
09,2021,Lower Price Hill,30,10,0,20,223.22,426.02,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.46,0.4972375690607735,0.5807424051449117,2.41,1,77153.57569721116,266951.3719123506,58123.72470119522,0.21773150774546032,3369.926294820717,0.04367816091954023,0.8421520738099123,0,0,0,0,0,0,0
09,2021,Madisonville,30,10,0,20,223.22,426.02,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.46,0.08993363696852189,0.8714993662773055,2.048913083594759,1,929532.8787878788,3216183.7606060607,196043.55029180695,0.06095533243251758,29003.46689113356,0.031202195805009506,0.9636568945148326,0,0,0,0,0,0,0
09,2021,Millvale,30,10,0,20,223.22,426.02,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.46,0.6116751269035533,0.4987614272290159,2.67,1,215128.06587245967,744343.1079187104,232034.6142256482,0.31173072170232097,15140.399439383322,0.07037854116328747,0.8808706900946243,0,0,0,0,0,0,0
09,2021,Mt. Adams,30,10,0,20,223.22,426.02,1611,940,134,89,31,3.46,0,0.9516093223643088,1.7100000000000002,0.13,144990,501665.4,0,0,405.6,0.0027974343058141944,0.954406756670123,0,0,0,0,0,0,0
09,2021,Mt. Airy,30,10,0,20,223.22,426.02,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.46,0.22657421732700697,0.7554034689429233,2.2298569832402237,1,790445.995552261,2734943.144610823,379287.0902802076,0.13868189217300142,43935.304966641954,0.05558293066681383,0.9496682917827386,0,0,0,0,0,0,0
09,2021,Mt. Auburn,30,10,0,20,223.22,426.02,4811,2573,712,390,151,3.46,0.15895841430237076,0.8721527876411065,1.750066795949149,1,432990,1498145.4,174242.17999999996,0.1163052531483259,14066,0.03248573870066283,1.020943779490095,0,0,0,0,0,0,0
09,2021,Mt. Lookout,30,10,0,20,223.22,426.02,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.46,0.011706647128207993,0.971798615058198,2.336911529223379,0.13,454661.1539477158,1573127.5926590967,10822.167948243992,0.006879396177872014,2673.629088988646,0.005880487184300118,0.9845584984203701,0,0,0,0,0,0,0
09,2021,Mt. Washington,30,10,0,20,223.22,426.02,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.46,0.13017022793010075,0.9156201690475636,2.2616857770187853,0.45,1123478.6942729908,3887236.282184548,303075.03871525044,0.07796671380750964,26937.735108175282,0.02397707695347693,1.0175639598085502,0,0,0,0,0,0,0
09,2021,North Avondale - Paddock Hills,30,10,0,20,223.22,426.02,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.46,0.15559361190153428,0.8851735635681925,2.099291784702549,1,391755.7400972898,1355474.8607366227,115567.62072967336,0.08525987760987984,11752.993745656706,0.030000820773520592,1.000434261951593,0,0,0,0,0,0,0
09,2021,North Fairmount,30,10,0,20,223.22,426.02,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.46,0.22156862745098038,0.7417385100679994,2.07,1,150277.14558472554,519958.9237231504,74496.76511694511,0.14327432748631996,8046.968973747018,0.053547523427041506,0.9385603609813609,0,0,0,0,0,0,0
09,2021,Northside,30,10,0,20,223.22,426.02,7965,4049,1390,654,270,3.46,0.09706100271672018,0.9022518159341221,1.9639542275905912,1,716850,2480301,167425.86,0.06750223460781574,24024,0.03351328729859803,1.0032673378405357,0,0,0,0,0,0,0
09,2021,Oakley,30,10,0,20,223.22,426.02,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.46,0.03348852199904193,0.949772504348355,1.7542870201096892,1,1017977.1212121214,3522200.8393939403,90667.90970819302,0.025741834109548993,18108.533108866442,0.017788742724693385,0.9933030811825974,0,0,0,0,0,0,0
09,2021,Over-the-Rhine,30,10,0,20,223.22,426.02,5712,2976,893,456,143,3.46,0.22815860215053763,0.8740431219104113,1.766196153846154,0.65,514080,1778716.8,289267.57999999996,0.16262711410832795,10123.1,0.019691682228446934,1.0563619182471862,0,0,0,0,0,0,0
09,2021,Pendleton,30,10,0,20,223.22,426.02,1018,509,223,116,30,3.46,0.10609037328094302,0.8994174228056827,2,1,91620,317005.2,23005.079999999998,0.07257003986054486,3796,0.041432001746343594,1.0134194644125711,0,0,0,0,0,0,0
09,2021,Pleasant Ridge,30,10,0,20,223.22,426.02,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.46,0.11124676081012051,0.9116296636213848,2.000969089390142,1,659362.7332704996,2281395.0571159287,170427.67481621113,0.07470327170413908,24420.98397737983,0.037037252403164356,1.023370187728688,0,0,0,0,0,0,0
09,2021,Queensgate,30,10,0,20,223.22,426.02,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.46,0.4972375690607735,0.5807424051449117,2.41,1,24636.424302788844,85242.0280876494,18559.87529880478,0.2177315077454603,1076.073705179283,0.043678160919540236,0.8421520738099122,0,0,0,0,0,0,0
09,2021,Riverside,30,10,0,20,223.22,426.02,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.46,0.2100602282504586,0.8285274006179698,2.1490519187358914,1,145151.1377245509,502222.93652694614,66017.79389221557,0.13145117255845098,4469.9760479041925,0.030795322158526487,0.9907738953349473,0,0,0,0,0,0,0
09,2021,Roselawn,30,10,0,20,223.22,426.02,7056,3035,1647,887,249,3.46,0.22833607907742998,0.7578925378890712,2.200778812114855,1,635040,2197238.4,295231.86,0.1343649646756583,29536,0.04651045603426556,0.938767958598995,0,0,0,0,0,0,0
09,2021,Sayler Park,30,10,0,20,223.22,426.02,3122,1287,721,462,133,3.46,0.17249417249417248,0.847990816345391,2.4276241252915693,1,280980,972190.8,94576.43999999999,0.09728176814674648,15470,0.055057299451918285,1.0003298839440558,0,0,0,0,0,0,0
09,2021,Sedamsville,30,10,0,20,223.22,426.02,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.46,0.2037735849056604,0.797503123964234,2.64,1,51318.86227544911,177563.2634730539,17908.14610778443,0.10085501785397225,2368.0239520958085,0.04614334470989761,0.9445014865281037,0,0,0,0,0,0,0
09,2021,South Cumminsville,30,10,0,20,223.22,426.02,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.46,0.6116751269035533,0.49876142722901606,2.67,1,70441.93412754028,243729.0920812894,75977.8457743518,0.311730721702321,4957.600560616679,0.07037854116328748,0.8808706900946245,0,0,0,0,0,0,0
09,2021,South Fairmount,30,10,0,20,223.22,426.02,1948,879,467,238,64,3.46,0.36063708759954494,0.7385280448869079,2.02,1,175320,606607.2,135048.34,0.2226289763787835,7852,0.044786675792835955,1.0059436970585274,0,0,0,0,0,0,0
09,2021,Spring Grove Village,30,10,0,20,223.22,426.02,2167,885,569,353,63,3.46,0.24632768361581922,0.8445021823242047,2.44,1,195030,674803.8,92872.36,0.1376286855527488,10816,0.0554581346459519,1.0375890025229053,0,0,0,0,0,0,0
09,2021,Villages at Roll Hill,30,10,0,20,223.22,426.02,2556,861,1464,770,35,3.46,0.7665505226480837,0.4108571691390175,2.97,1,230040,795938.4,281173.2,0.353260001025205,20930,0.09098417666492783,0.8551013468291503,0,0,0,0,0,0,0
09,2021,Walnut Hills,30,10,0,20,223.22,426.02,6121,3661,769,356,74,3.46,0.3561868341983065,0.7967442098379416,1.662482726130653,0.69,550890,1906079.4,555530.08,0.2914516992314171,7714.2,0.01400315852529543,1.102199067594654,0,0,0,0,0,0,0
09,2021,West End,30,10,0,20,223.22,426.02,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.46,0.4933898000276512,0.6913792440684752,2.30811501120239,1,729780.8882309401,2525041.873279053,748345.5967875648,0.29636957893920124,50563.533678756474,0.06928591100998466,1.0570347340176611,0,0,0,0,0,0,0
09,2021,West Price Hill,30,10,0,20,223.22,426.02,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.46,0.22796012339480806,0.846795732403925,2.4887270348361774,1,1712978.9487614913,5926907.16271476,740089.9063368819,0.12486949534027984,106709.91594406105,0.06229493714514932,1.0339601648893542,0,0,0,0,0,0,0
09,2021,Westwood,30,10,0,20,223.22,426.02,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.46,0.20956255720807482,0.8340694590217935,2.2915995172669885,1,3005578.2095923447,10399300.605189513,1310296.0835065346,0.12599848136447406,146718.74722317222,0.04881548141216798,1.0088834217984355,0,0,0,0,0,0,0
09,2021,Winton Hills,30,10,0,20,223.22,426.02,6294,2662,3029,1366,361,3.46,0.5101427498121713,0.5928803067488246,2.36,1,566460,1959951.6,578535.16,0.29517828909652666,44902,0.07926773293789499,0.9673263287832463,0,0,0,0,0,0,0
09,2022,Avondale,30,10,0,20,224.1,426.24,13427,5961,3578,1817,782,3.46,0.33601744673712464,0.6900129406964892,2.12906523468576,1,1208430,4181167.8,853758.72,0.20419145101040911,67574,0.055918836837880556,0.9501232285447789,0,0,0,0,0,0,0
09,2022,Bond Hill,30,10,0,20,224.1,426.24,7640,3312,1924,1160,158,3.46,0.125,0.882699554212813,2.2800669082799,1,687600,2379096,176463.36000000002,0.07417244196955483,34268,0.04983711460151251,1.0067091107838804,0,0,0,0,0,0,0
09,2022,California,30,10,0,20,224.1,426.24,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.46,0,0.9763300907662932,2.77,0.13,83779.11806543387,289875.7485064012,0,0,563.1089615931721,0.006721352224707928,0.9830514429910011,0,0,0,0,0,0,0
09,2022,Camp Washington,30,10,0,20,224.1,426.24,1190,461,124,39,34,3.46,0.21691973969631237,0.9047222858116005,1.87,1,107100,370566,42624,0.11502404429980084,1898,0.017721755368814193,1.0374680854802156,0,0,0,0,0,0,0
09,2022,Carthage,30,10,0,20,224.1,426.24,2889,1107,899,566,206,3.46,0.27461607949412825,0.8385168927146451,2.6,1,260010,899634.6,129576.95999999999,0.14403287734820336,20072,0.07719703088342757,1.059746800946276,0,0,0,0,0,0,0
09,2022,Clifton,30,10,0,20,224.1,426.24,8544,4182,1386,828,171,3.46,0.05547584887613582,0.8762979053209867,2.043306828811974,0.4,768960,2660601.6,98887.68,0.03716741356541317,10389.6,0.01351123595505618,0.9269765548414561,0,0,0,0,0,0,0
09,2022,College Hill,30,10,0,20,224.1,426.24,17085,7353,3947,2269,700,3.46,0.1587107303141575,0.8208543188269978,2.2967481558251537,1,1537650,5320269,497422.0800000001,0.09349566347115157,77194,0.05020258186193217,0.9645525641600815,0,0,0,0,0,0,0
09,2022,Columbia Tusculum,30,10,0,20,224.1,426.24,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.46,0.03523489932885906,0.9699180758138224,2.08,0.13,139140.0950620544,481424.72891470825,11153.936561922366,0.02316859914335322,529.2872933720624,0.0038039882978088252,0.9968906632549844,0,0,0,0,0,0,0
09,2022,Corryville,30,10,0,20,224.1,426.24,4438,1936,161,85,5,3.46,0.04855371900826446,0.7240638229203006,2.2536445783132533,1,399420,1381993.2,40066.56,0.028991864793546016,2340,0.005858494817485353,0.7589141825313319,0,0,0,0,0,0,0
09,2022,CUF,30,10,0,20,224.1,426.24,17351,5533,603,326,155,3.46,0.0536779324055666,0.7901892709953955,2.2912183339224694,1,1561590,5403101.4,126593.28,0.023429743517306558,12506,0.008008504152818601,0.8216275186655206,0,0,0,0,0,0,0
09,2022,Downtown,30,10,0,20,224.1,426.24,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.46,0.10842091201115778,0.923934801976844,1.4455950220378533,1,414749.1117690599,1435031.9267209473,139552.11179866764,0.09724669479482918,890.4663212435233,0.0021469999476197836,1.023328496719293,0,0,0,0,0,0,0
09,2022,East End,30,10,0,20,224.1,426.24,1497,707,222,117,41,3.46,0.11173974540311174,0.9664728573095631,2.09,1,134730,466165.8,33672.96,0.07223387043837193,4108,0.030490610851332294,1.0691973385992675,0,0,0,0,0,0,0
09,2022,East Price Hill,30,10,0,20,224.1,426.24,15139,6027,4271,2175,643,3.46,0.2969968475194956,0.771195605918414,2.4806578567302138,1,1362510,4714284.6,762969.6,0.16184207461721764,73268,0.053774284225436876,0.9868119647610685,0,0,0,0,0,0,0
09,2022,East Walnut Hills,30,10,0,20,224.1,426.24,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.46,0.026929441421263165,0.9508638895764866,1.542606914212548,1,344777.5064267352,1192930.1722365038,28245.5222622108,0.02367743135313288,3931.96529562982,0.01140435562743232,0.9859456765570518,0,0,0,0,0,0,0
09,2022,East Westwood,30,10,0,20,224.1,426.24,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.46,0.3735759991084419,0.7390649434207283,2.2243028365960846,1,220921.790407655,764389.3948104864,174899.90953235707,0.22880996350782662,16171.252776827789,0.07319899384749622,1.041073900776051,0,0,0,0,0,0,0
09,2022,English Woods,30,10,0,20,224.1,426.24,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.46,0.22156862745098044,0.7417385100679993,2.07,1,43942.854415274465,152042.27627684965,21795.004181384254,0.14334831544943674,2353.0310262529833,0.0535475234270415,0.9386343489444775,0,0,0,0,0,0,0
09,2022,Evanston,30,10,0,20,224.1,426.24,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.46,0.14073520983405616,0.8731491512205934,2.1817024576473396,0.36,780506.753475975,2700553.3670268734,208201.41700116656,0.07709583507708356,10845.73474513685,0.013895760282451796,0.9641407465801287,0,0,0,0,0,0,0
09,2022,Hartwell,30,10,0,20,224.1,426.24,5084,2421,960,407,270,3.46,0.09045848822800495,0.9303328018872637,2.03,1,457560,1583157.6,93346.56,0.05896226629616659,17602,0.03846927178949209,1.0277643399729224,0,0,0,0,0,0,0
09,2022,Hyde Park,30,10,0,20,224.1,426.24,14090,6696,2678,1434,361,3.46,0.0091099163679808845,0.9531830003473605,2.0931735761041304,0.65,1268100,4387626,26000.640000000003,0.005925901615133105,30335.5,0.02392200930525984,0.9830309112677533,0,0,0,0,0,0,0
09,2022,Kennedy Heights,30,10,0,20,224.1,426.24,5042,2478,890,418,40,3.46,0.0867635189669088,0.8689404719033755,2.02,1,453780,1570078.8,91641.6,0.058367516331027464,11908,0.02624179117634096,0.9535497794107439,0,0,0,0,0,0,0
09,2022,Linwood,30,10,0,20,224.1,426.24,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.46,0.03523489932885906,0.9699180758138223,2.08,1,60768.75099022973,210259.87842619486,4871.426839186691,0.023168599143353223,1778.1816741484026,0.02926144844468327,1.0223481234018588,0,0,0,0,0,0,0
09,2022,Lower Price Hill,30,10,0,20,224.1,426.24,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.46,0.4972375690607735,0.5807424051449117,2.41,1,77153.57569721116,266951.3719123506,58153.74023904383,0.2178439459683231,3369.926294820717,0.04367816091954023,0.8422645120327751,0,0,0,0,0,0,0
09,2022,Madisonville,30,10,0,20,224.1,426.24,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.46,0.08993363696852189,0.8714993662773055,2.048913083594759,1,929532.8787878788,3216183.7606060607,196144.78868686868,0.06098681023434649,29003.46689113356,0.031202195805009506,0.9636883723166615,0,0,0,0,0,0,0
09,2022,Millvale,30,10,0,20,224.1,426.24,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.46,0.6116751269035533,0.4987614272290159,2.67,1,215128.06587245967,744343.1079187104,232154.43868255083,0.31189170184122184,15140.399439383322,0.07037854116328747,0.8810316702335251,0,0,0,0,0,0,0
09,2022,Mt. Adams,30,10,0,20,224.1,426.24,1611,940,134,89,31,3.46,0,0.9516093223643088,1.7100000000000002,0.13,144990,501665.4,0,0,405.6,0.0027974343058141944,0.954406756670123,0,0,0,0,0,0,0
09,2022,Mt. Airy,30,10,0,20,224.1,426.24,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.46,0.22657421732700697,0.7554034689429233,2.2298569832402237,1,790445.995552261,2734943.144610823,379482.9570467013,0.13875350856725066,43935.304966641954,0.05558293066681383,0.9497399081769878,0,0,0,0,0,0,0
09,2022,Mt. Auburn,30,10,0,20,224.1,426.24,4811,2573,712,390,151,3.46,0.15895841430237076,0.8721527876411065,1.750066795949149,1,432990,1498145.4,174332.15999999997,0.11636531407432148,14066,0.03248573870066283,1.0210038404160908,0,0,0,0,0,0,0
09,2022,Mt. Lookout,30,10,0,20,224.1,426.24,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.46,0.011706647128207993,0.971798615058198,2.336911529223379,0.13,454661.1539477158,1573127.5926590967,10827.756598890943,0.006882948750894717,2673.629088988646,0.005880487184300118,0.9845620509933928,0,0,0,0,0,0,0
09,2022,Mt. Washington,30,10,0,20,224.1,426.24,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.46,0.13017022793010075,0.9156201690475636,2.2616857770187853,0.45,1123478.6942729908,3887236.282184548,303231.54899297765,0.07800697641733464,26937.735108175282,0.02397707695347693,1.0176042224183752,0,0,0,0,0,0,0
09,2022,North Avondale - Paddock Hills,30,10,0,20,224.1,426.24,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.46,0.15559361190153428,0.8851735635681925,2.099291784702549,1,391755.7400972898,1355474.8607366227,115627.30073662267,0.08530390646550676,11752.993745656706,0.030000820773520592,1.0004782908072198,0,0,0,0,0,0,0
09,2022,North Fairmount,30,10,0,20,224.1,426.24,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.46,0.22156862745098038,0.7417385100679994,2.07,1,150277.14558472554,519958.9237231504,74535.23581861575,0.1433483154494367,8046.968973747018,0.053547523427041506,0.9386343489444776,0,0,0,0,0,0,0
09,2022,Northside,30,10,0,20,224.1,426.24,7965,4049,1390,654,270,3.46,0.09706100271672018,0.9022518159341221,1.9639542275905912,1,716850,2480301,167512.32,0.06753709328021075,24024,0.03351328729859803,1.0033021965129307,0,0,0,0,0,0,0
09,2022,Oakley,30,10,0,20,224.1,426.24,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.46,0.03348852199904193,0.949772504348355,1.7542870201096892,1,1017977.1212121214,3522200.8393939403,90714.73131313131,0.025755127390390507,18108.533108866442,0.017788742724693385,0.993316374463439,0,0,0,0,0,0,0
09,2022,Over-the-Rhine,30,10,0,20,224.1,426.24,5712,2976,893,456,143,3.46,0.22815860215053763,0.8740431219104113,1.766196153846154,0.65,514080,1778716.8,289416.96,0.16271109599909328,10123.1,0.019691682228446934,1.0564459001379516,0,0,0,0,0,0,0
09,2022,Pendleton,30,10,0,20,224.1,426.24,1018,509,223,116,30,3.46,0.10609037328094302,0.8994174228056827,2,1,91620,317005.2,23016.96,0.0726075155864951,3796,0.041432001746343594,1.0134569401385214,0,0,0,0,0,0,0
09,2022,Pleasant Ridge,30,10,0,20,224.1,426.24,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.46,0.11124676081012051,0.9116296636213848,2.000969089390142,1,659362.7332704996,2281395.0571159287,170515.68497643736,0.07474184904739742,24420.98397737983,0.037037252403164356,1.0234087650719466,0,0,0,0,0,0,0
09,2022,Queensgate,30,10,0,20,224.1,426.24,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.46,0.4972375690607735,0.5807424051449117,2.41,1,24636.424302788844,85242.0280876494,18569.45976095618,0.21784394596832313,1076.073705179283,0.043678160919540236,0.8422645120327751,0,0,0,0,0,0,0
09,2022,Riverside,30,10,0,20,224.1,426.24,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.46,0.2100602282504586,0.8285274006179698,2.1490519187358914,1,145151.1377245509,502222.93652694614,66051.88598802396,0.13151905495355654,4469.9760479041925,0.030795322158526487,0.9908417777300529,0,0,0,0,0,0,0
